Date,Passengers
1954-04-03,164
1954-04-04,145
1954-04-05,137
1954-04-06,143
1954-04-07,136
1954-04-08,147
1954-04-09,156
1954-04-10,164
1954-04-11,143
1954-04-12,155
1954-04-13,133
1954-04-14,130
1954-04-15,146
1954-04-16,146
1954-04-17,155
1954-04-18,155
1954-04-19,134
1954-04-20,133
1954-04-21,121
1954-04-22,148
1954-04-23,158
1954-04-24,132
1954-04-25,158
1954-04-26,145
1954-04-27,137
1954-04-28,146
1954-04-29,142
1954-04-30,158
1954-05-01,152
1954-05-02,141
1954-05-03,149
1954-05-04,139
1954-05-05,139
1954-05-06,152
1954-05-07,145
1954-05-08,143
1954-05-09,141
1954-05-10,153
1954-05-11,134
1954-05-12,138
1954-05-13,154
1954-05-14,158
1954-05-15,150
1954-05-16,164
1954-05-17,136
1954-05-18,137
1954-05-19,150
1954-05-20,151
1954-05-21,165
1954-05-22,149
1954-05-23,147
1954-05-24,150
1954-05-25,142
1954-05-26,139
1954-05-27,144
1954-05-28,172
1954-05-29,149
1954-05-30,152
1954-05-31,158
1954-06-01,162
1954-06-02,146
1954-06-03,161
1954-06-04,183
1954-06-05,174
1954-06-06,190
1954-06-07,166
1954-06-08,157
1954-06-09,163
1954-06-10,154
1954-06-11,171
1954-06-12,156
1954-06-13,177
1954-06-14,166
1954-06-15,170
1954-06-16,159
1954-06-17,169
1954-06-18,181
1954-06-19,176
1954-06-20,178
1954-06-21,183
1954-06-22,153
1954-06-23,160
1954-06-24,174
1954-06-25,199
1954-06-26,171
1954-06-27,186
1954-06-28,170
1954-06-29,173
1954-06-30,173
1954-07-01,193
1954-07-02,207
1954-07-03,191
1954-07-04,194
1954-07-05,191
1954-07-06,182
1954-07-07,183
1954-07-08,212
1954-07-09,208
1954-07-10,193
1954-07-11,200
1954-07-12,206
1954-07-13,198
1954-07-14,197
1954-07-15,199
1954-07-16,212
1954-07-17,193
1954-07-18,196
1954-07-19,192
1954-07-20,188
1954-07-21,193
1954-07-22,194
1954-07-23,210
1954-07-24,197
1954-07-25,207
1954-07-26,180
1954-07-27,183
1954-07-28,180
1954-07-29,191
1954-07-30,205
1954-07-31,194
1954-08-01,205
1954-08-02,201
1954-08-03,190
1954-08-04,184
1954-08-05,207
1954-08-06,201
1954-08-07,184
1954-08-08,218
1954-08-09,201
1954-08-10,182
1954-08-11,192
1954-08-12,203
1954-08-13,201
1954-08-14,209
1954-08-15,211
1954-08-16,196
1954-08-17,184
1954-08-18,187
1954-08-19,207
1954-08-20,212
1954-08-21,195
1954-08-22,208
1954-08-23,206
1954-08-24,182
1954-08-25,170
1954-08-26,187
1954-08-27,209
1954-08-28,190
1954-08-29,195
1954-08-30,206
1954-08-31,193
1954-09-01,162
1954-09-02,174
1954-09-03,187
1954-09-04,164
1954-09-05,183
1954-09-06,163
1954-09-07,162
1954-09-08,163
1954-09-09,176
1954-09-10,184
1954-09-11,161
1954-09-12,189
1954-09-13,168
1954-09-14,147
1954-09-15,160
1954-09-16,164
1954-09-17,176
1954-09-18,175
1954-09-19,175
1954-09-20,169
1954-09-21,171
1954-09-22,177
1954-09-23,162
1954-09-24,180
1954-09-25,161
1954-09-26,169
1954-09-27,165
1954-09-28,162
1954-09-29,154
1954-09-30,165
1954-10-01,155
1954-10-02,144
1954-10-03,149
1954-10-04,155
1954-10-05,145
1954-10-06,135
1954-10-07,140
1954-10-08,147
1954-10-09,160
1954-10-10,159
1954-10-11,150
1954-10-12,149
1954-10-13,157
1954-10-14,164
1954-10-15,156
1954-10-16,155
1954-10-17,150
1954-10-18,154
1954-10-19,150
1954-10-20,149
1954-10-21,164
1954-10-22,144
1954-10-23,148
1954-10-24,153
1954-10-25,137
1954-10-26,169
1954-10-27,137
1954-10-28,163
1954-10-29,144
1954-10-30,155
1954-10-31,171
1954-11-01,138
1954-11-02,117
1954-11-03,122
1954-11-04,115
1954-11-05,148
1954-11-06,130
1954-11-07,131
1954-11-08,131
1954-11-09,133
1954-11-10,130
1954-11-11,140
1954-11-12,140
1954-11-13,124
1954-11-14,135
1954-11-15,126
1954-11-16,131
1954-11-17,116
1954-11-18,114
1954-11-19,130
1954-11-20,125
1954-11-21,136
1954-11-22,132
1954-11-23,137
1954-11-24,121
1954-11-25,115
1954-11-26,137
1954-11-27,142
1954-11-28,122
1954-11-29,130
1954-11-30,126
1954-12-01,132
1954-12-02,169
1954-12-03,158
1954-12-04,155
1954-12-05,161
1954-12-06,142
1954-12-07,144
1954-12-08,135
1954-12-09,135
1954-12-10,155
1954-12-11,147
1954-12-12,169
1954-12-13,156
1954-12-14,148
1954-12-15,129
1954-12-16,146
1954-12-17,150
1954-12-18,141
1954-12-19,155
1954-12-20,148
1954-12-21,129
1954-12-22,145
1954-12-23,152
1954-12-24,151
1954-12-25,140
1954-12-26,152
1954-12-27,161
1954-12-28,138
1954-12-29,150
1954-12-30,157
1954-12-31,153
1955-01-01,135
1955-01-02,136
1955-01-03,133
1955-01-04,112
1955-01-05,137
1955-01-06,140
1955-01-07,136
1955-01-08,141
1955-01-09,131
1955-01-10,127
1955-01-11,141
1955-01-12,128
1955-01-13,136
1955-01-14,152
1955-01-15,148
1955-01-16,148
1955-01-17,145
1955-01-18,118
1955-01-19,138
1955-01-20,137
1955-01-21,153
1955-01-22,149
1955-01-23,130
1955-01-24,142
1955-01-25,138
1955-01-26,141
1955-01-27,136
1955-01-28,125
1955-01-29,135
1955-01-30,123
1955-01-31,139
1955-02-01,139
1955-02-02,133
1955-02-03,136
1955-02-04,144
1955-02-05,135
1955-02-06,139
1955-02-07,158
1955-02-08,135
1955-02-09,133
1955-02-10,123
1955-02-11,137
1955-02-12,121
1955-02-13,144
1955-02-14,126
1955-02-15,124
1955-02-16,141
1955-02-17,131
1955-02-18,144
1955-02-19,122
1955-02-20,156
1955-02-21,146
1955-02-22,127
1955-02-23,133
1955-02-24,134
1955-02-25,150
1955-02-26,136
1955-02-27,136
1955-02-28,135
1955-03-01,144
1955-03-02,145
1955-03-03,160
1955-03-04,168
1955-03-05,160
1955-03-06,145
1955-03-07,154
1955-03-08,143
1955-03-09,141
1955-03-10,166
1955-03-11,167
1955-03-12,148
1955-03-13,156
1955-03-14,158
1955-03-15,134
1955-03-16,152
1955-03-17,146
1955-03-18,165
1955-03-19,148
1955-03-20,161
1955-03-21,149
1955-03-22,133
1955-03-23,142
1955-03-24,167
1955-03-25,167
1955-03-26,151
1955-03-27,152
1955-03-28,146
1955-03-29,154
1955-03-30,156
1955-03-31,159
1955-04-01,159
1955-04-02,157
1955-04-03,172
1955-04-04,151
1955-04-05,141
1955-04-06,143
1955-04-07,156
1955-04-08,161
1955-04-09,161
1955-04-10,147
1955-04-11,164
1955-04-12,144
1955-04-13,131
1955-04-14,162
1955-04-15,154
1955-04-16,162
1955-04-17,158
1955-04-18,154
1955-04-19,140
1955-04-20,160
1955-04-21,165
1955-04-22,161
1955-04-23,151
1955-04-24,158
1955-04-25,158
1955-04-26,150
1955-04-27,141
1955-04-28,159
1955-04-29,158
1955-04-30,156
1955-05-01,162
1955-05-02,140
1955-05-03,148
1955-05-04,153
1955-05-05,148
1955-05-06,176
1955-05-07,162
1955-05-08,150
1955-05-09,166
1955-05-10,150
1955-05-11,168
1955-05-12,152
1955-05-13,165
1955-05-14,158
1955-05-15,148
1955-05-16,169
1955-05-17,159
1955-05-18,158
1955-05-19,167
1955-05-20,177
1955-05-21,144
1955-05-22,169
1955-05-23,162
1955-05-24,152
1955-05-25,139
1955-05-26,151
1955-05-27,168
1955-05-28,157
1955-05-29,168
1955-05-30,163
1955-05-31,162
1955-06-01,177
1955-06-02,191
1955-06-03,178
1955-06-04,169
1955-06-05,186
1955-06-06,184
1955-06-07,168
1955-06-08,175
1955-06-09,172
1955-06-10,191
1955-06-11,195
1955-06-12,168
1955-06-13,189
1955-06-14,175
1955-06-15,174
1955-06-16,180
1955-06-17,171
1955-06-18,196
1955-06-19,189
1955-06-20,192
1955-06-21,187
1955-06-22,180
1955-06-23,188
1955-06-24,200
1955-06-25,192
1955-06-26,163
1955-06-27,180
1955-06-28,165
1955-06-29,172
1955-06-30,186
1955-07-01,217
1955-07-02,197
1955-07-03,204
1955-07-04,194
1955-07-05,199
1955-07-06,199
1955-07-07,223
1955-07-08,213
1955-07-09,200
1955-07-10,216
1955-07-11,204
1955-07-12,188
1955-07-13,190
1955-07-14,198
1955-07-15,209
1955-07-16,190
1955-07-17,213
1955-07-18,203
1955-07-19,196
1955-07-20,203
1955-07-21,215
1955-07-22,222
1955-07-23,209
1955-07-24,217
1955-07-25,202
1955-07-26,188
1955-07-27,198
1955-07-28,193
1955-07-29,224
1955-07-30,213
1955-07-31,206
1955-08-01,217
1955-08-02,198
1955-08-03,189
1955-08-04,220
1955-08-05,219
1955-08-06,218
1955-08-07,228
1955-08-08,202
1955-08-09,192
1955-08-10,184
1955-08-11,222
1955-08-12,229
1955-08-13,204
1955-08-14,213
1955-08-15,202
1955-08-16,206
1955-08-17,185
1955-08-18,204
1955-08-19,220
1955-08-20,214
1955-08-21,227
1955-08-22,219
1955-08-23,195
1955-08-24,229
1955-08-25,211
1955-08-26,213
1955-08-27,211
1955-08-28,216
1955-08-29,207
1955-08-30,190
1955-08-31,208
1955-09-01,176
1955-09-02,181
1955-09-03,168
1955-09-04,183
1955-09-05,167
1955-09-06,179
1955-09-07,164
1955-09-08,189
1955-09-09,188
1955-09-10,176
1955-09-11,184
1955-09-12,184
1955-09-13,185
1955-09-14,164
1955-09-15,176
1955-09-16,185
1955-09-17,186
1955-09-18,189
1955-09-19,168
1955-09-20,202
1955-09-21,175
1955-09-22,188
1955-09-23,187
1955-09-24,175
1955-09-25,184
1955-09-26,181
1955-09-27,176
1955-09-28,180
1955-09-29,186
1955-09-30,191
1955-10-01,162
1955-10-02,157
1955-10-03,160
1955-10-04,159
1955-10-05,150
1955-10-06,148
1955-10-07,162
1955-10-08,159
1955-10-09,159
1955-10-10,146
1955-10-11,155
1955-10-12,160
1955-10-13,159
1955-10-14,164
1955-10-15,155
1955-10-16,147
1955-10-17,178
1955-10-18,150
1955-10-19,141
1955-10-20,166
1955-10-21,172
1955-10-22,161
1955-10-23,163
1955-10-24,149
1955-10-25,159
1955-10-26,142
1955-10-27,183
1955-10-28,173
1955-10-29,164
1955-10-30,177
1955-10-31,181
1955-11-01,113
1955-11-02,126
1955-11-03,144
1955-11-04,155
1955-11-05,146
1955-11-06,145
1955-11-07,132
1955-11-08,132
1955-11-09,127
1955-11-10,140
1955-11-11,159
1955-11-12,140
1955-11-13,137
1955-11-14,126
1955-11-15,151
1955-11-16,142
1955-11-17,137
1955-11-18,150
1955-11-19,130
1955-11-20,143
1955-11-21,137
1955-11-22,134
1955-11-23,136
1955-11-24,128
1955-11-25,142
1955-11-26,134
1955-11-27,143
1955-11-28,134
1955-11-29,138
1955-11-30,137
1955-12-01,149
1955-12-02,174
1955-12-03,151
1955-12-04,148
1955-12-05,156
1955-12-06,148
1955-12-07,159
1955-12-08,159
1955-12-09,179
1955-12-10,149
1955-12-11,164
1955-12-12,149
1955-12-13,148
1955-12-14,181
1955-12-15,159
1955-12-16,162
1955-12-17,157
1955-12-18,165
1955-12-19,151
1955-12-20,174
1955-12-21,152
1955-12-22,169
1955-12-23,148
1955-12-24,157
1955-12-25,159
1955-12-26,160
1955-12-27,158
1955-12-28,151
1955-12-29,162
1955-12-30,173
1955-12-31,152
1956-01-01,167
1956-01-02,149
1956-01-03,135
1956-01-04,143
1956-01-05,149
1956-01-06,152
1956-01-07,145
1956-01-08,147
1956-01-09,158
1956-01-10,148
1956-01-11,130
1956-01-12,159
1956-01-13,165
1956-01-14,158
1956-01-15,147
1956-01-16,147
1956-01-17,133
1956-01-18,156
1956-01-19,148
1956-01-20,145
1956-01-21,146
1956-01-22,173
1956-01-23,143
1956-01-24,161
1956-01-25,144
1956-01-26,139
1956-01-27,146
1956-01-28,151
1956-01-29,155
1956-01-30,151
1956-01-31,139
1956-02-01,140
1956-02-02,148
1956-02-03,172
1956-02-04,136
1956-02-05,139
1956-02-06,173
1956-02-07,146
1956-02-08,139
1956-02-09,137
1956-02-10,152
1956-02-11,141
1956-02-12,155
1956-02-13,155
1956-02-14,134
1956-02-15,141
1956-02-16,141
1956-02-17,146
1956-02-18,135
1956-02-19,147
1956-02-20,146
1956-02-21,152
1956-02-22,129
1956-02-23,132
1956-02-24,157
1956-02-25,141
1956-02-26,129
1956-02-27,139
1956-02-28,140
1956-02-29,141
1956-03-01,163
1956-03-02,172
1956-03-03,172
1956-03-04,163
1956-03-05,150
1956-03-06,156
1956-03-07,154
1956-03-08,159
1956-03-09,179
1956-03-10,160
1956-03-11,163
1956-03-12,159
1956-03-13,158
1956-03-14,152
1956-03-15,153
1956-03-16,178
1956-03-17,175
1956-03-18,179
1956-03-19,160
1956-03-20,166
1956-03-21,164
1956-03-22,156
1956-03-23,183
1956-03-24,180
1956-03-25,169
1956-03-26,175
1956-03-27,154
1956-03-28,152
1956-03-29,159
1956-03-30,166
1956-03-31,171
1956-04-01,164
1956-04-02,166
1956-04-03,169
1956-04-04,142
1956-04-05,169
1956-04-06,165
1956-04-07,162
1956-04-08,169
1956-04-09,168
1956-04-10,166
1956-04-11,151
1956-04-12,176
1956-04-13,168
1956-04-14,163
1956-04-15,167
1956-04-16,158
1956-04-17,161
1956-04-18,144
1956-04-19,174
1956-04-20,188
1956-04-21,169
1956-04-22,160
1956-04-23,152
1956-04-24,157
1956-04-25,145
1956-04-26,153
1956-04-27,177
1956-04-28,150
1956-04-29,164
1956-04-30,173
1956-05-01,139
1956-05-02,179
1956-05-03,170
1956-05-04,162
1956-05-05,172
1956-05-06,165
1956-05-07,165
1956-05-08,154
1956-05-09,161
1956-05-10,166
1956-05-11,177
1956-05-12,180
1956-05-13,172
1956-05-14,173
1956-05-15,167
1956-05-16,166
1956-05-17,181
1956-05-18,167
1956-05-19,174
1956-05-20,182
1956-05-21,157
1956-05-22,173
1956-05-23,167
1956-05-24,175
1956-05-25,195
1956-05-26,176
1956-05-27,174
1956-05-28,185
1956-05-29,167
1956-05-30,174
1956-05-31,179
1956-06-01,198
1956-06-02,193
1956-06-03,208
1956-06-04,197
1956-06-05,195
1956-06-06,174
1956-06-07,205
1956-06-08,201
1956-06-09,208
1956-06-10,194
1956-06-11,218
1956-06-12,188
1956-06-13,182
1956-06-14,184
1956-06-15,195
1956-06-16,184
1956-06-17,201
1956-06-18,193
1956-06-19,171
1956-06-20,178
1956-06-21,199
1956-06-22,197
1956-06-23,203
1956-06-24,200
1956-06-25,199
1956-06-26,185
1956-06-27,178
1956-06-28,197
1956-06-29,209
1956-06-30,194
1956-07-01,217
1956-07-02,222
1956-07-03,209
1956-07-04,202
1956-07-05,238
1956-07-06,228
1956-07-07,224
1956-07-08,217
1956-07-09,209
1956-07-10,184
1956-07-11,210
1956-07-12,217
1956-07-13,217
1956-07-14,220
1956-07-15,214
1956-07-16,245
1956-07-17,191
1956-07-18,204
1956-07-19,210
1956-07-20,226
1956-07-21,220
1956-07-22,233
1956-07-23,205
1956-07-24,207
1956-07-25,213
1956-07-26,221
1956-07-27,237
1956-07-28,202
1956-07-29,221
1956-07-30,221
1956-07-31,197
1956-08-01,217
1956-08-02,223
1956-08-03,231
1956-08-04,218
1956-08-05,232
1956-08-06,206
1956-08-07,211
1956-08-08,207
1956-08-09,220
1956-08-10,243
1956-08-11,197
1956-08-12,230
1956-08-13,200
1956-08-14,207
1956-08-15,204
1956-08-16,208
1956-08-17,232
1956-08-18,220
1956-08-19,226
1956-08-20,211
1956-08-21,218
1956-08-22,196
1956-08-23,221
1956-08-24,237
1956-08-25,216
1956-08-26,231
1956-08-27,225
1956-08-28,201
1956-08-29,204
1956-08-30,231
1956-08-31,226
1956-09-01,191
1956-09-02,183
1956-09-03,195
1956-09-04,179
1956-09-05,181
1956-09-06,184
1956-09-07,196
1956-09-08,200
1956-09-09,201
1956-09-10,178
1956-09-11,169
1956-09-12,176
1956-09-13,191
1956-09-14,200
1956-09-15,200
1956-09-16,191
1956-09-17,186
1956-09-18,179
1956-09-19,186
1956-09-20,190
1956-09-21,210
1956-09-22,190
1956-09-23,206
1956-09-24,197
1956-09-25,182
1956-09-26,179
1956-09-27,183
1956-09-28,195
1956-09-29,212
1956-09-30,197
1956-10-01,162
1956-10-02,161
1956-10-03,168
1956-10-04,162
1956-10-05,172
1956-10-06,164
1956-10-07,157
1956-10-08,167
1956-10-09,147
1956-10-10,167
1956-10-11,158
1956-10-12,178
1956-10-13,178
1956-10-14,172
1956-10-15,176
1956-10-16,165
1956-10-17,158
1956-10-18,160
1956-10-19,176
1956-10-20,162
1956-10-21,172
1956-10-22,175
1956-10-23,160
1956-10-24,161
1956-10-25,185
1956-10-26,180
1956-10-27,169
1956-10-28,187
1956-10-29,173
1956-10-30,158
1956-10-31,153
1956-11-01,145
1956-11-02,171
1956-11-03,138
1956-11-04,144
1956-11-05,140
1956-11-06,128
1956-11-07,134
1956-11-08,137
1956-11-09,151
1956-11-10,150
1956-11-11,155
1956-11-12,140
1956-11-13,129
1956-11-14,152
1956-11-15,145
1956-11-16,153
1956-11-17,154
1956-11-18,140
1956-11-19,146
1956-11-20,139
1956-11-21,152
1956-11-22,155
1956-11-23,167
1956-11-24,138
1956-11-25,146
1956-11-26,154
1956-11-27,146
1956-11-28,149
1956-11-29,148
1956-11-30,165
1956-12-01,159
1956-12-02,169
1956-12-03,145
1956-12-04,164
1956-12-05,157
1956-12-06,180
1956-12-07,179
1956-12-08,178
1956-12-09,166
1956-12-10,175
1956-12-11,172
1956-12-12,150
1956-12-13,168
1956-12-14,169
1956-12-15,160
1956-12-16,185
1956-12-17,173
1956-12-18,143
1956-12-19,156
1956-12-20,174
1956-12-21,190
1956-12-22,165
1956-12-23,169
1956-12-24,155
1956-12-25,166
1956-12-26,163
1956-12-27,162
1956-12-28,175
1956-12-29,163
1956-12-30,171
1956-12-31,168
1957-01-01,148
1957-01-02,147
1957-01-03,163
1957-01-04,154
1957-01-05,168
1957-01-06,140
1957-01-07,163
1957-01-08,151
1957-01-09,144
1957-01-10,160
1957-01-11,172
1957-01-12,141
1957-01-13,150
1957-01-14,161
1957-01-15,145
1957-01-16,146
1957-01-17,165
1957-01-18,169
1957-01-19,159
1957-01-20,157
1957-01-21,144
1957-01-22,143
1957-01-23,137
1957-01-24,147
1957-01-25,156
1957-01-26,171
1957-01-27,165
1957-01-28,155
1957-01-29,137
1957-01-30,153
1957-01-31,164
1957-02-01,170
1957-02-02,151
1957-02-03,147
1957-02-04,147
1957-02-05,147
1957-02-06,161
1957-02-07,149
1957-02-08,146
1957-02-09,151
1957-02-10,163
1957-02-11,160
1957-02-12,149
1957-02-13,156
1957-02-14,154
1957-02-15,162
1957-02-16,153
1957-02-17,157
1957-02-18,150
1957-02-19,152
1957-02-20,138
1957-02-21,149
1957-02-22,153
1957-02-23,153
1957-02-24,149
1957-02-25,154
1957-02-26,149
1957-02-27,138
1957-02-28,156
1957-03-01,194
1957-03-02,172
1957-03-03,167
1957-03-04,160
1957-03-05,160
1957-03-06,146
1957-03-07,180
1957-03-08,175
1957-03-09,195
1957-03-10,186
1957-03-11,176
1957-03-12,170
1957-03-13,180
1957-03-14,172
1957-03-15,203
1957-03-16,176
1957-03-17,181
1957-03-18,176
1957-03-19,158
1957-03-20,174
1957-03-21,178
1957-03-22,203
1957-03-23,177
1957-03-24,176
1957-03-25,178
1957-03-26,161
1957-03-27,157
1957-03-28,170
1957-03-29,175
1957-03-30,164
1957-03-31,198
1957-04-01,178
1957-04-02,159
1957-04-03,180
1957-04-04,182
1957-04-05,182
1957-04-06,164
1957-04-07,181
1957-04-08,185
1957-04-09,173
1957-04-10,169
1957-04-11,159
1957-04-12,179
1957-04-13,174
1957-04-14,171
1957-04-15,171
1957-04-16,154
1957-04-17,148
1957-04-18,166
1957-04-19,177
1957-04-20,173
1957-04-21,184
1957-04-22,174
1957-04-23,168
1957-04-24,161
1957-04-25,172
1957-04-26,167
1957-04-27,169
1957-04-28,184
1957-04-29,190
1957-04-30,161
1957-05-01,177
1957-05-02,178
1957-05-03,194
1957-05-04,184
1957-05-05,185
1957-05-06,171
1957-05-07,164
1957-05-08,170
1957-05-09,186
1957-05-10,176
1957-05-11,179
1957-05-12,192
1957-05-13,165
1957-05-14,182
1957-05-15,179
1957-05-16,178
1957-05-17,200
1957-05-18,176
1957-05-19,174
1957-05-20,189
1957-05-21,173
1957-05-22,168
1957-05-23,177
1957-05-24,181
1957-05-25,184
1957-05-26,186
1957-05-27,195
1957-05-28,177
1957-05-29,167
1957-05-30,177
1957-05-31,191
1957-06-01,192
1957-06-02,216
1957-06-03,200
1957-06-04,204
1957-06-05,187
1957-06-06,201
1957-06-07,222
1957-06-08,206
1957-06-09,199
1957-06-10,219
1957-06-11,191
1957-06-12,209
1957-06-13,213
1957-06-14,205
1957-06-15,191
1957-06-16,215
1957-06-17,206
1957-06-18,197
1957-06-19,194
1957-06-20,197
1957-06-21,217
1957-06-22,201
1957-06-23,207
1957-06-24,195
1957-06-25,197
1957-06-26,196
1957-06-27,212
1957-06-28,220
1957-06-29,205
1957-06-30,212
1957-07-01,240
1957-07-02,233
1957-07-03,207
1957-07-04,226
1957-07-05,231
1957-07-06,227
1957-07-07,234
1957-07-08,234
1957-07-09,214
1957-07-10,228
1957-07-11,236
1957-07-12,251
1957-07-13,231
1957-07-14,231
1957-07-15,227
1957-07-16,208
1957-07-17,206
1957-07-18,229
1957-07-19,231
1957-07-20,228
1957-07-21,233
1957-07-22,222
1957-07-23,218
1957-07-24,223
1957-07-25,240
1957-07-26,240
1957-07-27,241
1957-07-28,242
1957-07-29,215
1957-07-30,228
1957-07-31,238
1957-08-01,234
1957-08-02,243
1957-08-03,226
1957-08-04,240
1957-08-05,219
1957-08-06,238
1957-08-07,222
1957-08-08,230
1957-08-09,239
1957-08-10,242
1957-08-11,238
1957-08-12,242
1957-08-13,231
1957-08-14,223
1957-08-15,227
1957-08-16,253
1957-08-17,200
1957-08-18,234
1957-08-19,246
1957-08-20,212
1957-08-21,231
1957-08-22,248
1957-08-23,250
1957-08-24,230
1957-08-25,237
1957-08-26,241
1957-08-27,217
1957-08-28,223
1957-08-29,228
1957-08-30,252
1957-08-31,225
1957-09-01,219
1957-09-02,199
1957-09-03,191
1957-09-04,194
1957-09-05,198
1957-09-06,233
1957-09-07,206
1957-09-08,205
1957-09-09,204
1957-09-10,176
1957-09-11,179
1957-09-12,190
1957-09-13,211
1957-09-14,205
1957-09-15,202
1957-09-16,207
1957-09-17,197
1957-09-18,198
1957-09-19,202
1957-09-20,211
1957-09-21,202
1957-09-22,218
1957-09-23,189
1957-09-24,181
1957-09-25,202
1957-09-26,205
1957-09-27,214
1957-09-28,197
1957-09-29,203
1957-09-30,217
1957-10-01,164
1957-10-02,186
1957-10-03,180
1957-10-04,170
1957-10-05,168
1957-10-06,170
1957-10-07,184
1957-10-08,177
1957-10-09,162
1957-10-10,181
1957-10-11,191
1957-10-12,179
1957-10-13,199
1957-10-14,179
1957-10-15,178
1957-10-16,182
1957-10-17,183
1957-10-18,192
1957-10-19,174
1957-10-20,178
1957-10-21,193
1957-10-22,173
1957-10-23,178
1957-10-24,171
1957-10-25,186
1957-10-26,172
1957-10-27,179
1957-10-28,159
1957-10-29,170
1957-10-30,177
1957-10-31,158
1957-11-01,164
1957-11-02,147
1957-11-03,160
1957-11-04,167
1957-11-05,144
1957-11-06,122
1957-11-07,159
1957-11-08,159
1957-11-09,179
1957-11-10,151
1957-11-11,175
1957-11-12,154
1957-11-13,148
1957-11-14,156
1957-11-15,171
1957-11-16,147
1957-11-17,153
1957-11-18,175
1957-11-19,160
1957-11-20,144
1957-11-21,148
1957-11-22,169
1957-11-23,161
1957-11-24,160
1957-11-25,154
1957-11-26,139
1957-11-27,135
1957-11-28,142
1957-11-29,158
1957-11-30,157
1957-12-01,189
1957-12-02,176
1957-12-03,174
1957-12-04,166
1957-12-05,179
1957-12-06,184
1957-12-07,187
1957-12-08,183
1957-12-09,172
1957-12-10,157
1957-12-11,163
1957-12-12,159
1957-12-13,175
1957-12-14,174
1957-12-15,199
1957-12-16,179
1957-12-17,185
1957-12-18,164
1957-12-19,188
1957-12-20,181
1957-12-21,171
1957-12-22,173
1957-12-23,172
1957-12-24,171
1957-12-25,167
1957-12-26,188
1957-12-27,185
1957-12-28,175
1957-12-29,179
1957-12-30,177
1957-12-31,156
1958-01-01,156
1958-01-02,164
1958-01-03,183
1958-01-04,161
1958-01-05,157
1958-01-06,155
1958-01-07,154
1958-01-08,147
1958-01-09,168
1958-01-10,156
1958-01-11,188
1958-01-12,162
1958-01-13,150
1958-01-14,154
1958-01-15,149
1958-01-16,144
1958-01-17,175
1958-01-18,161
1958-01-19,159
1958-01-20,161
1958-01-21,139
1958-01-22,159
1958-01-23,176
1958-01-24,178
1958-01-25,147
1958-01-26,167
1958-01-27,173
1958-01-28,166
1958-01-29,159
1958-01-30,157
1958-01-31,158
1958-02-01,153
1958-02-02,159
1958-02-03,158
1958-02-04,169
1958-02-05,150
1958-02-06,162
1958-02-07,172
1958-02-08,163
1958-02-09,173
1958-02-10,161
1958-02-11,146
1958-02-12,164
1958-02-13,168
1958-02-14,173
1958-02-15,161
1958-02-16,167
1958-02-17,160
1958-02-18,134
1958-02-19,148
1958-02-20,147
1958-02-21,159
1958-02-22,168
1958-02-23,147
1958-02-24,169
1958-02-25,152
1958-02-26,143
1958-02-27,165
1958-02-28,166
1958-03-01,210
1958-03-02,184
1958-03-03,198
1958-03-04,178
1958-03-05,185
1958-03-06,193
1958-03-07,209
1958-03-08,185
1958-03-09,193
1958-03-10,186
1958-03-11,185
1958-03-12,178
1958-03-13,173
1958-03-14,187
1958-03-15,175
1958-03-16,195
1958-03-17,202
1958-03-18,175
1958-03-19,181
1958-03-20,198
1958-03-21,184
